Dataset is copied to /tmp
Epoch: [0]  [    0/15000]  eta: 22:59:47  lr: 0.000010  loss: 5.3304 (5.3304)  loss_classifier: 4.6187 (4.6187)  loss_box_reg: 0.0135 (0.0135)  loss_objectness: 0.6938 (0.6938)  loss_rpn_box_reg: 0.0044 (0.0044)  time: 5.5192  data: 0.1233  max mem: 2412
Epoch: [7]  [ 6450/15000]  eta: 0:24:21  lr: 0.000050  loss: 0.2654 (0.3168)  loss_classifier: 0.1531 (0.1771)  loss_box_reg: 0.0665 (0.0953)  loss_objectness: 0.0137 (0.0243)  loss_rpn_box_reg: 0.0135 (0.0201)  time: 0.1763  data: 0.0053  max mem: 4533
Epoch: [7]  [ 6500/15000]  eta: 0:24:13  lr: 0.000050  loss: 0.2378 (0.3164)  loss_classifier: 0.1227 (0.1769)  loss_box_reg: 0.0616 (0.0952)  loss_objectness: 0.0145 (0.0243)  loss_rpn_box_reg: 0.0107 (0.0201)  time: 0.1656  data: 0.0066  max mem: 4533
Epoch: [7]  [ 6550/15000]  eta: 0:24:04  lr: 0.000050  loss: 0.2266 (0.3167)  loss_classifier: 0.1293 (0.1770)  loss_box_reg: 0.0654 (0.0952)  loss_objectness: 0.0151 (0.0245)  loss_rpn_box_reg: 0.0106 (0.0201)  time: 0.1608  data: 0.0052  max mem: 4533
Epoch: [7]  [ 6600/15000]  eta: 0:23:55  lr: 0.000050  loss: 0.2404 (0.3164)  loss_classifier: 0.1418 (0.1767)  loss_box_reg: 0.0733 (0.0950)  loss_objectness: 0.0155 (0.0245)  loss_rpn_box_reg: 0.0142 (0.0201)  time: 0.1697  data: 0.0055  max mem: 4533
Epoch: [7]  [ 6650/15000]  eta: 0:23:47  lr: 0.000050  loss: 0.2699 (0.3166)  loss_classifier: 0.1478 (0.1768)  loss_box_reg: 0.0873 (0.0951)  loss_objectness: 0.0108 (0.0245)  loss_rpn_box_reg: 0.0110 (0.0201)  time: 0.1788  data: 0.0053  max mem: 4533
Epoch: [7]  [ 6700/15000]  eta: 0:23:38  lr: 0.000050  loss: 0.2630 (0.3166)  loss_classifier: 0.1615 (0.1770)  loss_box_reg: 0.0953 (0.0952)  loss_objectness: 0.0117 (0.0245)  loss_rpn_box_reg: 0.0103 (0.0201)  time: 0.1608  data: 0.0053  max mem: 4533
Epoch: [7]  [ 6750/15000]  eta: 0:23:30  lr: 0.000050  loss: 0.2238 (0.3165)  loss_classifier: 0.1242 (0.1769)  loss_box_reg: 0.0732 (0.0951)  loss_objectness: 0.0153 (0.0245)  loss_rpn_box_reg: 0.0156 (0.0201)  time: 0.1761  data: 0.0051  max mem: 4533
Epoch: [7]  [ 6800/15000]  eta: 0:23:21  lr: 0.000050  loss: 0.2725 (0.3168)  loss_classifier: 0.1574 (0.1771)  loss_box_reg: 0.0866 (0.0952)  loss_objectness: 0.0152 (0.0245)  loss_rpn_box_reg: 0.0095 (0.0201)  time: 0.1734  data: 0.0055  max mem: 4533
Epoch: [7]  [ 6850/15000]  eta: 0:23:13  lr: 0.000050  loss: 0.2649 (0.3169)  loss_classifier: 0.1349 (0.1772)  loss_box_reg: 0.0766 (0.0952)  loss_objectness: 0.0178 (0.0245)  loss_rpn_box_reg: 0.0113 (0.0201)  time: 0.1795  data: 0.0055  max mem: 4533
Epoch: [7]  [ 6900/15000]  eta: 0:23:04  lr: 0.000050  loss: 0.2212 (0.3168)  loss_classifier: 0.1227 (0.1772)  loss_box_reg: 0.0665 (0.0952)  loss_objectness: 0.0166 (0.0244)  loss_rpn_box_reg: 0.0142 (0.0200)  time: 0.1742  data: 0.0052  max mem: 4533
Epoch: [7]  [ 6950/15000]  eta: 0:22:55  lr: 0.000050  loss: 0.2511 (0.3170)  loss_classifier: 0.1280 (0.1773)  loss_box_reg: 0.0762 (0.0952)  loss_objectness: 0.0132 (0.0244)  loss_rpn_box_reg: 0.0196 (0.0201)  time: 0.1747  data: 0.0055  max mem: 4533
Epoch: [7]  [ 7000/15000]  eta: 0:22:47  lr: 0.000050  loss: 0.2757 (0.3172)  loss_classifier: 0.1527 (0.1774)  loss_box_reg: 0.0749 (0.0953)  loss_objectness: 0.0208 (0.0244)  loss_rpn_box_reg: 0.0185 (0.0201)  time: 0.1718  data: 0.0052  max mem: 4533
Epoch: [7]  [ 7050/15000]  eta: 0:22:39  lr: 0.000050  loss: 0.2420 (0.3174)  loss_classifier: 0.1184 (0.1775)  loss_box_reg: 0.0644 (0.0953)  loss_objectness: 0.0154 (0.0245)  loss_rpn_box_reg: 0.0144 (0.0201)  time: 0.1805  data: 0.0054  max mem: 4533
Epoch: [7]  [ 7100/15000]  eta: 0:22:30  lr: 0.000050  loss: 0.2625 (0.3176)  loss_classifier: 0.1624 (0.1776)  loss_box_reg: 0.0806 (0.0954)  loss_objectness: 0.0120 (0.0245)  loss_rpn_box_reg: 0.0100 (0.0201)  time: 0.1694  data: 0.0054  max mem: 4533
Epoch: [7]  [ 7150/15000]  eta: 0:22:22  lr: 0.000050  loss: 0.2029 (0.3176)  loss_classifier: 0.1345 (0.1776)  loss_box_reg: 0.0565 (0.0954)  loss_objectness: 0.0136 (0.0245)  loss_rpn_box_reg: 0.0165 (0.0200)  time: 0.1781  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7200/15000]  eta: 0:22:13  lr: 0.000050  loss: 0.2475 (0.3176)  loss_classifier: 0.1251 (0.1776)  loss_box_reg: 0.0662 (0.0955)  loss_objectness: 0.0217 (0.0245)  loss_rpn_box_reg: 0.0197 (0.0201)  time: 0.1733  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7250/15000]  eta: 0:22:05  lr: 0.000050  loss: 0.2565 (0.3178)  loss_classifier: 0.1347 (0.1777)  loss_box_reg: 0.0777 (0.0955)  loss_objectness: 0.0153 (0.0245)  loss_rpn_box_reg: 0.0129 (0.0201)  time: 0.1730  data: 0.0054  max mem: 4533
Epoch: [7]  [ 7300/15000]  eta: 0:21:56  lr: 0.000050  loss: 0.3026 (0.3181)  loss_classifier: 0.1901 (0.1780)  loss_box_reg: 0.1042 (0.0956)  loss_objectness: 0.0145 (0.0245)  loss_rpn_box_reg: 0.0148 (0.0200)  time: 0.1659  data: 0.0052  max mem: 4533
Epoch: [7]  [ 7350/15000]  eta: 0:21:47  lr: 0.000050  loss: 0.2510 (0.3179)  loss_classifier: 0.1448 (0.1779)  loss_box_reg: 0.0862 (0.0955)  loss_objectness: 0.0143 (0.0244)  loss_rpn_box_reg: 0.0072 (0.0200)  time: 0.1674  data: 0.0056  max mem: 4533
Epoch: [7]  [ 7400/15000]  eta: 0:21:39  lr: 0.000050  loss: 0.2446 (0.3175)  loss_classifier: 0.1308 (0.1776)  loss_box_reg: 0.0671 (0.0954)  loss_objectness: 0.0145 (0.0244)  loss_rpn_box_reg: 0.0160 (0.0201)  time: 0.1662  data: 0.0055  max mem: 4533
Epoch: [7]  [ 7450/15000]  eta: 0:21:30  lr: 0.000050  loss: 0.2460 (0.3177)  loss_classifier: 0.1513 (0.1778)  loss_box_reg: 0.0726 (0.0955)  loss_objectness: 0.0170 (0.0244)  loss_rpn_box_reg: 0.0137 (0.0200)  time: 0.1740  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7500/15000]  eta: 0:21:22  lr: 0.000050  loss: 0.2406 (0.3177)  loss_classifier: 0.1103 (0.1778)  loss_box_reg: 0.0782 (0.0955)  loss_objectness: 0.0164 (0.0244)  loss_rpn_box_reg: 0.0162 (0.0200)  time: 0.1724  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7550/15000]  eta: 0:21:13  lr: 0.000050  loss: 0.2260 (0.3174)  loss_classifier: 0.1165 (0.1776)  loss_box_reg: 0.0747 (0.0954)  loss_objectness: 0.0137 (0.0243)  loss_rpn_box_reg: 0.0173 (0.0201)  time: 0.1658  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7600/15000]  eta: 0:21:04  lr: 0.000050  loss: 0.2135 (0.3176)  loss_classifier: 0.1191 (0.1777)  loss_box_reg: 0.0703 (0.0955)  loss_objectness: 0.0140 (0.0244)  loss_rpn_box_reg: 0.0115 (0.0201)  time: 0.1687  data: 0.0055  max mem: 4533
Epoch: [7]  [ 7650/15000]  eta: 0:20:56  lr: 0.000050  loss: 0.2461 (0.3177)  loss_classifier: 0.1391 (0.1777)  loss_box_reg: 0.0783 (0.0955)  loss_objectness: 0.0161 (0.0245)  loss_rpn_box_reg: 0.0113 (0.0200)  time: 0.1667  data: 0.0052  max mem: 4533
Epoch: [7]  [ 7700/15000]  eta: 0:20:47  lr: 0.000050  loss: 0.2415 (0.3176)  loss_classifier: 0.1261 (0.1775)  loss_box_reg: 0.0681 (0.0954)  loss_objectness: 0.0165 (0.0245)  loss_rpn_box_reg: 0.0157 (0.0201)  time: 0.1677  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7750/15000]  eta: 0:20:39  lr: 0.000050  loss: 0.2485 (0.3182)  loss_classifier: 0.1336 (0.1779)  loss_box_reg: 0.0842 (0.0956)  loss_objectness: 0.0173 (0.0246)  loss_rpn_box_reg: 0.0215 (0.0201)  time: 0.1675  data: 0.0056  max mem: 4533
Epoch: [7]  [ 7800/15000]  eta: 0:20:30  lr: 0.000050  loss: 0.2797 (0.3184)  loss_classifier: 0.1684 (0.1780)  loss_box_reg: 0.0814 (0.0957)  loss_objectness: 0.0151 (0.0246)  loss_rpn_box_reg: 0.0096 (0.0201)  time: 0.1653  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7850/15000]  eta: 0:20:21  lr: 0.000050  loss: 0.2563 (0.3186)  loss_classifier: 0.1608 (0.1782)  loss_box_reg: 0.0712 (0.0957)  loss_objectness: 0.0149 (0.0246)  loss_rpn_box_reg: 0.0128 (0.0201)  time: 0.1691  data: 0.0053  max mem: 4533
Epoch: [7]  [ 7900/15000]  eta: 0:20:13  lr: 0.000050  loss: 0.2740 (0.3187)  loss_classifier: 0.1497 (0.1782)  loss_box_reg: 0.0809 (0.0957)  loss_objectness: 0.0108 (0.0246)  loss_rpn_box_reg: 0.0128 (0.0201)  time: 0.1680  data: 0.0052  max mem: 4533
Epoch: [7]  [ 7950/15000]  eta: 0:20:04  lr: 0.000050  loss: 0.2449 (0.3186)  loss_classifier: 0.1286 (0.1781)  loss_box_reg: 0.0716 (0.0957)  loss_objectness: 0.0172 (0.0246)  loss_rpn_box_reg: 0.0118 (0.0201)  time: 0.1680  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8000/15000]  eta: 0:19:56  lr: 0.000050  loss: 0.2777 (0.3188)  loss_classifier: 0.1756 (0.1782)  loss_box_reg: 0.0974 (0.0958)  loss_objectness: 0.0135 (0.0246)  loss_rpn_box_reg: 0.0191 (0.0201)  time: 0.1732  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8050/15000]  eta: 0:19:47  lr: 0.000050  loss: 0.2467 (0.3186)  loss_classifier: 0.1296 (0.1782)  loss_box_reg: 0.0731 (0.0957)  loss_objectness: 0.0156 (0.0246)  loss_rpn_box_reg: 0.0126 (0.0201)  time: 0.1790  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8100/15000]  eta: 0:19:39  lr: 0.000050  loss: 0.2377 (0.3186)  loss_classifier: 0.1305 (0.1782)  loss_box_reg: 0.0761 (0.0957)  loss_objectness: 0.0133 (0.0246)  loss_rpn_box_reg: 0.0125 (0.0201)  time: 0.1745  data: 0.0057  max mem: 4533
Epoch: [7]  [ 8150/15000]  eta: 0:19:31  lr: 0.000050  loss: 0.2697 (0.3189)  loss_classifier: 0.1539 (0.1783)  loss_box_reg: 0.0731 (0.0958)  loss_objectness: 0.0181 (0.0246)  loss_rpn_box_reg: 0.0133 (0.0201)  time: 0.1805  data: 0.0057  max mem: 4533
Epoch: [7]  [ 8200/15000]  eta: 0:19:22  lr: 0.000050  loss: 0.2536 (0.3188)  loss_classifier: 0.1164 (0.1783)  loss_box_reg: 0.0856 (0.0958)  loss_objectness: 0.0124 (0.0246)  loss_rpn_box_reg: 0.0159 (0.0201)  time: 0.1705  data: 0.0054  max mem: 4533
Epoch: [7]  [ 8250/15000]  eta: 0:19:13  lr: 0.000050  loss: 0.2201 (0.3186)  loss_classifier: 0.1176 (0.1781)  loss_box_reg: 0.0738 (0.0958)  loss_objectness: 0.0180 (0.0246)  loss_rpn_box_reg: 0.0094 (0.0201)  time: 0.1623  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8300/15000]  eta: 0:19:05  lr: 0.000050  loss: 0.2258 (0.3186)  loss_classifier: 0.1186 (0.1781)  loss_box_reg: 0.0621 (0.0958)  loss_objectness: 0.0163 (0.0246)  loss_rpn_box_reg: 0.0174 (0.0201)  time: 0.1695  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8350/15000]  eta: 0:18:56  lr: 0.000050  loss: 0.2356 (0.3184)  loss_classifier: 0.1315 (0.1780)  loss_box_reg: 0.0681 (0.0957)  loss_objectness: 0.0134 (0.0245)  loss_rpn_box_reg: 0.0108 (0.0201)  time: 0.1650  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8400/15000]  eta: 0:18:48  lr: 0.000050  loss: 0.2330 (0.3184)  loss_classifier: 0.1261 (0.1780)  loss_box_reg: 0.0694 (0.0957)  loss_objectness: 0.0145 (0.0245)  loss_rpn_box_reg: 0.0110 (0.0201)  time: 0.1689  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8450/15000]  eta: 0:18:39  lr: 0.000050  loss: 0.2731 (0.3189)  loss_classifier: 0.1639 (0.1783)  loss_box_reg: 0.0760 (0.0959)  loss_objectness: 0.0158 (0.0246)  loss_rpn_box_reg: 0.0112 (0.0201)  time: 0.1608  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8500/15000]  eta: 0:18:30  lr: 0.000050  loss: 0.2831 (0.3191)  loss_classifier: 0.1551 (0.1785)  loss_box_reg: 0.0795 (0.0959)  loss_objectness: 0.0153 (0.0245)  loss_rpn_box_reg: 0.0098 (0.0201)  time: 0.1654  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8550/15000]  eta: 0:18:22  lr: 0.000050  loss: 0.3016 (0.3195)  loss_classifier: 0.1879 (0.1787)  loss_box_reg: 0.1015 (0.0961)  loss_objectness: 0.0188 (0.0246)  loss_rpn_box_reg: 0.0131 (0.0201)  time: 0.1737  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8600/15000]  eta: 0:18:13  lr: 0.000050  loss: 0.2808 (0.3197)  loss_classifier: 0.1615 (0.1788)  loss_box_reg: 0.0905 (0.0961)  loss_objectness: 0.0160 (0.0246)  loss_rpn_box_reg: 0.0173 (0.0201)  time: 0.1735  data: 0.0055  max mem: 4533
Epoch: [7]  [ 8650/15000]  eta: 0:18:05  lr: 0.000050  loss: 0.2512 (0.3197)  loss_classifier: 0.1419 (0.1788)  loss_box_reg: 0.0751 (0.0961)  loss_objectness: 0.0145 (0.0246)  loss_rpn_box_reg: 0.0181 (0.0202)  time: 0.1754  data: 0.0054  max mem: 4533
Epoch: [7]  [ 8700/15000]  eta: 0:17:56  lr: 0.000050  loss: 0.2843 (0.3195)  loss_classifier: 0.1558 (0.1787)  loss_box_reg: 0.0763 (0.0961)  loss_objectness: 0.0156 (0.0245)  loss_rpn_box_reg: 0.0144 (0.0202)  time: 0.1719  data: 0.0055  max mem: 4533
Epoch: [7]  [ 8750/15000]  eta: 0:17:48  lr: 0.000050  loss: 0.2111 (0.3198)  loss_classifier: 0.1161 (0.1789)  loss_box_reg: 0.0602 (0.0961)  loss_objectness: 0.0188 (0.0246)  loss_rpn_box_reg: 0.0105 (0.0202)  time: 0.1706  data: 0.0053  max mem: 4533
Epoch: [7]  [ 8800/15000]  eta: 0:17:40  lr: 0.000050  loss: 0.2739 (0.3199)  loss_classifier: 0.1689 (0.1790)  loss_box_reg: 0.0905 (0.0961)  loss_objectness: 0.0167 (0.0246)  loss_rpn_box_reg: 0.0156 (0.0202)  time: 0.1822  data: 0.0054  max mem: 4533
Epoch: [7]  [ 8850/15000]  eta: 0:17:31  lr: 0.000050  loss: 0.2408 (0.3201)  loss_classifier: 0.1525 (0.1792)  loss_box_reg: 0.0761 (0.0962)  loss_objectness: 0.0153 (0.0246)  loss_rpn_box_reg: 0.0145 (0.0202)  time: 0.1680  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8900/15000]  eta: 0:17:23  lr: 0.000050  loss: 0.2634 (0.3200)  loss_classifier: 0.1583 (0.1791)  loss_box_reg: 0.0861 (0.0961)  loss_objectness: 0.0143 (0.0246)  loss_rpn_box_reg: 0.0093 (0.0202)  time: 0.1770  data: 0.0052  max mem: 4533
Epoch: [7]  [ 8950/15000]  eta: 0:17:14  lr: 0.000050  loss: 0.3262 (0.3200)  loss_classifier: 0.1850 (0.1791)  loss_box_reg: 0.0986 (0.0962)  loss_objectness: 0.0136 (0.0246)  loss_rpn_box_reg: 0.0162 (0.0202)  time: 0.1667  data: 0.0054  max mem: 4533
Epoch: [7]  [ 9000/15000]  eta: 0:17:05  lr: 0.000050  loss: 0.2242 (0.3200)  loss_classifier: 0.1106 (0.1791)  loss_box_reg: 0.0656 (0.0962)  loss_objectness: 0.0130 (0.0246)  loss_rpn_box_reg: 0.0155 (0.0202)  time: 0.1671  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9050/15000]  eta: 0:16:57  lr: 0.000050  loss: 0.2262 (0.3201)  loss_classifier: 0.1355 (0.1791)  loss_box_reg: 0.0681 (0.0962)  loss_objectness: 0.0165 (0.0246)  loss_rpn_box_reg: 0.0106 (0.0202)  time: 0.1800  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9100/15000]  eta: 0:16:48  lr: 0.000050  loss: 0.2394 (0.3198)  loss_classifier: 0.1306 (0.1789)  loss_box_reg: 0.0695 (0.0961)  loss_objectness: 0.0113 (0.0245)  loss_rpn_box_reg: 0.0123 (0.0202)  time: 0.1756  data: 0.0053  max mem: 4533
Epoch: [7]  [ 9150/15000]  eta: 0:16:40  lr: 0.000050  loss: 0.2368 (0.3196)  loss_classifier: 0.1184 (0.1788)  loss_box_reg: 0.0766 (0.0960)  loss_objectness: 0.0173 (0.0246)  loss_rpn_box_reg: 0.0105 (0.0202)  time: 0.1656  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9200/15000]  eta: 0:16:31  lr: 0.000050  loss: 0.2191 (0.3193)  loss_classifier: 0.1323 (0.1787)  loss_box_reg: 0.0771 (0.0960)  loss_objectness: 0.0146 (0.0245)  loss_rpn_box_reg: 0.0086 (0.0202)  time: 0.1623  data: 0.0053  max mem: 4533
Epoch: [7]  [ 9250/15000]  eta: 0:16:22  lr: 0.000050  loss: 0.2410 (0.3195)  loss_classifier: 0.1321 (0.1788)  loss_box_reg: 0.0742 (0.0960)  loss_objectness: 0.0152 (0.0246)  loss_rpn_box_reg: 0.0097 (0.0202)  time: 0.1633  data: 0.0056  max mem: 4533
Epoch: [7]  [ 9300/15000]  eta: 0:16:14  lr: 0.000050  loss: 0.2825 (0.3197)  loss_classifier: 0.1749 (0.1789)  loss_box_reg: 0.0815 (0.0961)  loss_objectness: 0.0160 (0.0245)  loss_rpn_box_reg: 0.0117 (0.0201)  time: 0.1715  data: 0.0053  max mem: 4533
Epoch: [7]  [ 9350/15000]  eta: 0:16:05  lr: 0.000050  loss: 0.2361 (0.3196)  loss_classifier: 0.1187 (0.1789)  loss_box_reg: 0.0646 (0.0960)  loss_objectness: 0.0184 (0.0245)  loss_rpn_box_reg: 0.0119 (0.0202)  time: 0.1739  data: 0.0054  max mem: 4533
Epoch: [7]  [ 9400/15000]  eta: 0:15:57  lr: 0.000050  loss: 0.3364 (0.3199)  loss_classifier: 0.1690 (0.1791)  loss_box_reg: 0.1073 (0.0962)  loss_objectness: 0.0183 (0.0245)  loss_rpn_box_reg: 0.0150 (0.0202)  time: 0.1655  data: 0.0056  max mem: 4533
Epoch: [7]  [ 9450/15000]  eta: 0:15:48  lr: 0.000050  loss: 0.2261 (0.3199)  loss_classifier: 0.1240 (0.1790)  loss_box_reg: 0.0701 (0.0962)  loss_objectness: 0.0132 (0.0245)  loss_rpn_box_reg: 0.0100 (0.0202)  time: 0.1739  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9500/15000]  eta: 0:15:39  lr: 0.000050  loss: 0.2343 (0.3199)  loss_classifier: 0.1190 (0.1791)  loss_box_reg: 0.0795 (0.0962)  loss_objectness: 0.0186 (0.0245)  loss_rpn_box_reg: 0.0119 (0.0202)  time: 0.1650  data: 0.0053  max mem: 4533
Epoch: [7]  [ 9550/15000]  eta: 0:15:31  lr: 0.000050  loss: 0.2576 (0.3199)  loss_classifier: 0.1337 (0.1791)  loss_box_reg: 0.0778 (0.0962)  loss_objectness: 0.0131 (0.0245)  loss_rpn_box_reg: 0.0139 (0.0202)  time: 0.1683  data: 0.0055  max mem: 4533
Epoch: [7]  [ 9600/15000]  eta: 0:15:22  lr: 0.000050  loss: 0.2905 (0.3199)  loss_classifier: 0.1674 (0.1791)  loss_box_reg: 0.0840 (0.0961)  loss_objectness: 0.0152 (0.0245)  loss_rpn_box_reg: 0.0133 (0.0202)  time: 0.1737  data: 0.0057  max mem: 4533
Epoch: [7]  [ 9650/15000]  eta: 0:15:14  lr: 0.000050  loss: 0.2580 (0.3200)  loss_classifier: 0.1448 (0.1792)  loss_box_reg: 0.0825 (0.0962)  loss_objectness: 0.0159 (0.0245)  loss_rpn_box_reg: 0.0178 (0.0202)  time: 0.1713  data: 0.0058  max mem: 4533
Epoch: [7]  [ 9700/15000]  eta: 0:15:05  lr: 0.000050  loss: 0.2151 (0.3202)  loss_classifier: 0.1035 (0.1792)  loss_box_reg: 0.0598 (0.0963)  loss_objectness: 0.0128 (0.0245)  loss_rpn_box_reg: 0.0120 (0.0202)  time: 0.1701  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9750/15000]  eta: 0:14:57  lr: 0.000050  loss: 0.2604 (0.3201)  loss_classifier: 0.1342 (0.1792)  loss_box_reg: 0.0862 (0.0962)  loss_objectness: 0.0154 (0.0245)  loss_rpn_box_reg: 0.0095 (0.0202)  time: 0.1749  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9800/15000]  eta: 0:14:48  lr: 0.000050  loss: 0.2408 (0.3201)  loss_classifier: 0.1451 (0.1792)  loss_box_reg: 0.0721 (0.0962)  loss_objectness: 0.0124 (0.0245)  loss_rpn_box_reg: 0.0144 (0.0202)  time: 0.1789  data: 0.0052  max mem: 4533
Epoch: [7]  [ 9850/15000]  eta: 0:14:40  lr: 0.000050  loss: 0.2532 (0.3202)  loss_classifier: 0.1333 (0.1793)  loss_box_reg: 0.0718 (0.0963)  loss_objectness: 0.0154 (0.0245)  loss_rpn_box_reg: 0.0126 (0.0202)  time: 0.1758  data: 0.0053  max mem: 4533
Epoch: [7]  [ 9900/15000]  eta: 0:14:31  lr: 0.000050  loss: 0.2407 (0.3202)  loss_classifier: 0.1279 (0.1792)  loss_box_reg: 0.0692 (0.0962)  loss_objectness: 0.0120 (0.0245)  loss_rpn_box_reg: 0.0131 (0.0202)  time: 0.1630  data: 0.0054  max mem: 4533
Epoch: [7]  [ 9950/15000]  eta: 0:14:23  lr: 0.000050  loss: 0.2849 (0.3202)  loss_classifier: 0.1504 (0.1793)  loss_box_reg: 0.0818 (0.0963)  loss_objectness: 0.0160 (0.0245)  loss_rpn_box_reg: 0.0118 (0.0202)  time: 0.1753  data: 0.0053  max mem: 4533
Epoch: [7]  [10000/15000]  eta: 0:14:14  lr: 0.000050  loss: 0.2287 (0.3201)  loss_classifier: 0.1365 (0.1793)  loss_box_reg: 0.0741 (0.0962)  loss_objectness: 0.0155 (0.0244)  loss_rpn_box_reg: 0.0153 (0.0202)  time: 0.1726  data: 0.0053  max mem: 4533
Epoch: [7]  [10050/15000]  eta: 0:14:06  lr: 0.000050  loss: 0.2428 (0.3199)  loss_classifier: 0.1318 (0.1791)  loss_box_reg: 0.0867 (0.0962)  loss_objectness: 0.0118 (0.0244)  loss_rpn_box_reg: 0.0124 (0.0202)  time: 0.1831  data: 0.0052  max mem: 4533
Epoch: [7]  [10100/15000]  eta: 0:13:57  lr: 0.000050  loss: 0.1889 (0.3197)  loss_classifier: 0.0991 (0.1791)  loss_box_reg: 0.0636 (0.0962)  loss_objectness: 0.0120 (0.0244)  loss_rpn_box_reg: 0.0091 (0.0202)  time: 0.1696  data: 0.0054  max mem: 4533
Epoch: [7]  [10150/15000]  eta: 0:13:49  lr: 0.000050  loss: 0.2723 (0.3199)  loss_classifier: 0.1603 (0.1792)  loss_box_reg: 0.0818 (0.0962)  loss_objectness: 0.0145 (0.0243)  loss_rpn_box_reg: 0.0118 (0.0202)  time: 0.1632  data: 0.0054  max mem: 4533
Epoch: [7]  [10200/15000]  eta: 0:13:40  lr: 0.000050  loss: 0.2486 (0.3199)  loss_classifier: 0.1510 (0.1792)  loss_box_reg: 0.0692 (0.0962)  loss_objectness: 0.0172 (0.0243)  loss_rpn_box_reg: 0.0175 (0.0202)  time: 0.1602  data: 0.0052  max mem: 4533
Epoch: [7]  [10250/15000]  eta: 0:13:31  lr: 0.000050  loss: 0.2311 (0.3198)  loss_classifier: 0.1244 (0.1791)  loss_box_reg: 0.0742 (0.0962)  loss_objectness: 0.0174 (0.0243)  loss_rpn_box_reg: 0.0131 (0.0202)  time: 0.1704  data: 0.0053  max mem: 4533
Epoch: [7]  [10300/15000]  eta: 0:13:23  lr: 0.000050  loss: 0.2478 (0.3199)  loss_classifier: 0.1388 (0.1791)  loss_box_reg: 0.0690 (0.0962)  loss_objectness: 0.0148 (0.0243)  loss_rpn_box_reg: 0.0173 (0.0202)  time: 0.1690  data: 0.0053  max mem: 4533
Epoch: [7]  [10350/15000]  eta: 0:13:14  lr: 0.000050  loss: 0.2511 (0.3198)  loss_classifier: 0.1313 (0.1791)  loss_box_reg: 0.0778 (0.0962)  loss_objectness: 0.0176 (0.0243)  loss_rpn_box_reg: 0.0101 (0.0202)  time: 0.1658  data: 0.0055  max mem: 4533
Epoch: [7]  [10400/15000]  eta: 0:13:06  lr: 0.000050  loss: 0.2465 (0.3196)  loss_classifier: 0.1378 (0.1790)  loss_box_reg: 0.0724 (0.0961)  loss_objectness: 0.0134 (0.0243)  loss_rpn_box_reg: 0.0139 (0.0202)  time: 0.1649  data: 0.0056  max mem: 4533
Epoch: [7]  [10450/15000]  eta: 0:12:57  lr: 0.000050  loss: 0.2318 (0.3195)  loss_classifier: 0.1289 (0.1789)  loss_box_reg: 0.0774 (0.0961)  loss_objectness: 0.0166 (0.0243)  loss_rpn_box_reg: 0.0139 (0.0202)  time: 0.1725  data: 0.0052  max mem: 4533
Epoch: [7]  [10500/15000]  eta: 0:12:49  lr: 0.000050  loss: 0.2663 (0.3196)  loss_classifier: 0.1436 (0.1790)  loss_box_reg: 0.0685 (0.0961)  loss_objectness: 0.0152 (0.0243)  loss_rpn_box_reg: 0.0118 (0.0202)  time: 0.1686  data: 0.0054  max mem: 4533
Epoch: [7]  [10550/15000]  eta: 0:12:40  lr: 0.000050  loss: 0.2406 (0.3194)  loss_classifier: 0.1499 (0.1789)  loss_box_reg: 0.0878 (0.0960)  loss_objectness: 0.0115 (0.0243)  loss_rpn_box_reg: 0.0090 (0.0202)  time: 0.1796  data: 0.0056  max mem: 4533
Epoch: [7]  [10600/15000]  eta: 0:12:32  lr: 0.000050  loss: 0.2413 (0.3195)  loss_classifier: 0.1355 (0.1790)  loss_box_reg: 0.0687 (0.0961)  loss_objectness: 0.0118 (0.0243)  loss_rpn_box_reg: 0.0238 (0.0202)  time: 0.1823  data: 0.0053  max mem: 4533
